employee_id,attrition_date,reason,rejoin_eligibility
10591,2020-12-10 19:11:27,Better Offer,0
20800,2021-03-06 11:34:20,Better Offer,0
4271,2021-09-01 13:32:39,Better Offer,1
27760,2023-12-15 11:58:18,Health,1
42930,2021-04-20 19:31:09,Better Offer,0
454,2023-02-08 12:48:47,Better Offer,0
11814,2022-03-13 05:34:19,Higher Studies,0
29204,2020-07-14 08:04:08,Better Offer,1
11696,2024-06-17 14:32:23,Better Offer,0
31277,2024-07-11 03:48:08,Performance,0
21140,2019-07-09 17:37:25,Better Offer,0
40625,2020-11-03 14:41:31,Relocation,0
6377,2024-11-05 10:26:01,Relocation,1
28635,2019-07-26 19:13:06,Health,1
33620,2023-01-22 12:04:27,Relocation,0
9445,2020-07-24 02:02:25,Relocation,0
30185,2020-10-25 00:17:50,Better Offer,0
12851,2020-08-28 23:39:34,Better Offer,0
23377,2021-08-30 22:58:23,Higher Studies,0
23969,2021-05-12 07:43:28,Better Offer,0
2773,2019-11-18 19:45:06,Better Offer,1
19508,2023-04-02 22:41:19,Personal,0
37407,2024-10-27 02:22:18,Relocation,0
40573,2020-09-26 14:52:22,Better Offer,0
27972,2024-07-19 05:01:46,Personal,0
28047,2023-10-07 03:05:59,Better Offer,0
40228,2025-01-16 23:05:48,Health,0
5185,2022-04-12 15:51:39,Performance,0
35379,2025-05-02 18:58:50,Higher Studies,0
35630,2025-05-21 08:36:19,Better Offer,0
19753,2025-02-14 00:44:24,Personal,0
4729,2022-08-28 07:13:07,Better Offer,0
15174,2024-07-17 02:32:54,Performance,1
42659,2021-09-08 21:36:53,Relocation,0
24966,2025-09-15 10:20:55,Better Offer,1
28900,2023-01-23 22:09:39,Better Offer,0
37886,2025-10-27 19:33:40,Better Offer,0
30699,2023-05-04 13:04:34,Relocation,0
8499,2024-11-18 15:56:49,Better Offer,1
42071,2019-09-06 00:25:55,Better Offer,1
2917,2025-02-07 15:41:29,Personal,1
34825,2022-05-27 22:21:01,Better Offer,0
27754,2024-11-24 17:58:37,Health,0
14738,2019-08-26 10:57:47,Health,0
32732,2022-09-29 05:43:50,Relocation,0
12467,2019-09-08 03:05:21,Performance,0
17740,2025-06-29 05:24:54,Performance,0
36942,2023-04-28 15:48:21,Better Offer,0
27600,2025-06-23 01:22:33,Better Offer,0
42565,2019-08-03 01:05:54,Performance,1
42730,2021-02-18 18:44:11,Better Offer,0
10906,2019-08-22 09:13:24,Relocation,1
29769,2023-05-05 04:12:03,Higher Studies,1
29095,2020-04-04 16:49:39,Performance,0
37901,2023-01-12 11:08:44,Better Offer,1
39602,2019-10-19 01:07:26,Relocation,1
41867,2023-08-10 21:54:06,Better Offer,0
12864,2025-04-20 08:13:12,Health,0
7312,2022-09-17 06:43:39,Better Offer,0
28549,2019-08-25 10:44:59,Better Offer,0
118,2023-05-08 17:36:26,Better Offer,0
18850,2023-10-28 12:06:58,Personal,0
13763,2022-07-04 08:09:39,Performance,0
37426,2023-02-24 00:04:33,Personal,1
15066,2023-12-30 10:53:58,Better Offer,0
29598,2020-11-14 03:52:58,Better Offer,1
33768,2022-02-28 16:02:54,Higher Studies,1
12959,2022-05-01 16:05:37,Relocation,0
40653,2025-03-17 08:44:49,Better Offer,0
6570,2021-11-19 17:41:59,Personal,0
42969,2023-09-07 08:32:04,Personal,0
25240,2025-07-29 19:56:32,Personal,1
42594,2023-09-27 07:58:11,Higher Studies,0
35653,2020-01-11 15:50:13,Better Offer,0
24128,2024-04-02 05:22:12,Higher Studies,1
25528,2021-09-22 07:24:36,Better Offer,0
25896,2022-05-10 23:20:02,Better Offer,0
12527,2025-06-22 11:13:22,Better Offer,0
43118,2019-11-25 04:20:07,Relocation,0
30483,2020-05-23 21:27:19,Better Offer,0
13579,2024-09-18 13:56:34,Higher Studies,0
3315,2019-08-09 01:40:27,Higher Studies,0
16487,2022-04-28 03:29:07,Better Offer,0
37615,2021-03-24 14:13:52,Better Offer,0
22487,2021-09-05 18:24:42,Better Offer,0
8314,2020-07-30 19:08:50,Health,0
35094,2023-05-01 03:55:32,Better Offer,0
40961,2024-03-12 14:29:48,Better Offer,0
40480,2023-12-04 23:37:06,Better Offer,0
38914,2023-03-29 16:22:36,Health,1
15324,2021-06-22 06:54:50,Performance,0
43085,2019-11-24 00:14:37,Better Offer,1
6937,2023-11-22 02:16:03,Personal,0
43121,2025-08-09 02:17:07,Relocation,1
10074,2024-04-12 08:58:42,Relocation,1
32483,2023-01-28 21:43:52,Better Offer,0
9730,2022-08-25 10:38:13,Relocation,0
15139,2020-04-28 04:49:23,Personal,1
4307,2021-09-02 07:00:44,Better Offer,0
13774,2021-01-21 10:58:00,Better Offer,0
22618,2020-05-21 07:46:33,Performance,0
23041,2021-11-26 19:32:47,Better Offer,1
36674,2024-11-16 00:34:50,Personal,0
38466,2022-05-13 02:28:37,Better Offer,0
29238,2024-03-28 14:05:20,Better Offer,0
38775,2019-09-30 04:05:21,Health,1
30482,2023-10-27 07:37:29,Better Offer,0
20720,2025-04-14 22:59:10,Performance,0
1035,2024-04-27 00:04:23,Performance,0
993,2021-01-28 21:44:46,Better Offer,1
24581,2024-12-06 06:07:09,Better Offer,0
42297,2024-04-28 19:12:25,Better Offer,1
29425,2023-04-17 06:31:22,Better Offer,0
38926,2020-09-01 05:37:50,Health,1
4584,2021-12-18 01:31:22,Performance,1
9419,2024-05-31 13:15:43,Better Offer,0
32641,2019-09-04 18:13:36,Higher Studies,0
20312,2022-06-10 20:25:32,Better Offer,1
41247,2020-11-05 19:26:20,Better Offer,0
34896,2023-03-21 22:39:36,Better Offer,0
26130,2023-05-13 04:06:55,Relocation,0
8297,2024-05-27 09:49:00,Performance,0
21263,2024-11-12 09:37:49,Better Offer,0
13449,2023-03-26 01:34:27,Personal,0
27447,2019-12-05 21:18:46,Relocation,0
6838,2019-09-08 00:53:52,Better Offer,0
34123,2023-08-05 13:23:23,Better Offer,1
27735,2022-08-08 16:08:02,Better Offer,0
10141,2025-04-04 11:50:39,Health,0
374,2020-01-20 12:35:41,Relocation,0
3783,2022-11-02 07:13:13,Relocation,0
39843,2024-11-09 22:32:58,Better Offer,1
34863,2025-07-17 17:40:46,Better Offer,0
14301,2023-03-08 01:43:54,Health,0
31789,2023-11-26 13:34:07,Better Offer,0
24346,2020-10-27 00:24:10,Better Offer,0
1700,2025-08-04 00:11:25,Health,0
11943,2021-03-12 22:51:45,Performance,0
27015,2021-02-24 01:15:59,Personal,0
34076,2024-01-04 20:02:56,Better Offer,1
941,2021-09-06 14:26:36,Relocation,0
32284,2019-08-22 14:15:58,Relocation,0
10371,2019-09-14 01:48:14,Relocation,0
34354,2020-06-09 16:59:57,Higher Studies,1
4685,2020-09-28 06:46:07,Performance,0
15945,2023-12-15 13:16:00,Better Offer,0
38255,2020-08-23 05:31:27,Better Offer,1
41264,2023-04-18 16:44:37,Personal,1
2947,2021-04-13 08:07:13,Relocation,1
10977,2024-04-23 06:54:32,Better Offer,0
17452,2023-04-29 08:16:48,Better Offer,1
936,2024-02-26 08:29:26,Better Offer,1
13537,2024-05-15 06:21:30,Better Offer,0
7956,2023-01-04 21:53:57,Higher Studies,1
9999,2021-08-10 12:53:15,Personal,1
22474,2023-10-14 21:59:45,Better Offer,0
13594,2023-12-10 07:10:57,Better Offer,0
33429,2024-05-12 16:49:03,Health,0
23947,2020-07-10 22:31:41,Relocation,0
33237,2024-10-24 00:32:25,Better Offer,0
15337,2021-10-27 22:09:28,Better Offer,0
12574,2024-09-06 18:43:30,Relocation,0
10195,2025-01-01 14:57:38,Health,0
40998,2023-09-24 08:04:51,Higher Studies,0
16280,2023-04-11 13:11:15,Better Offer,0
29997,2024-01-21 02:27:34,Better Offer,1
9690,2020-03-07 02:21:45,Performance,1
40157,2020-09-15 14:27:08,Better Offer,0
11364,2024-08-15 10:03:12,Higher Studies,0
40690,2020-01-07 02:39:02,Health,1
9874,2019-11-25 19:05:04,Relocation,0
15714,2021-10-25 17:23:23,Better Offer,0
26160,2025-10-26 10:48:57,Higher Studies,0
35717,2025-03-08 04:39:20,Better Offer,1
24487,2022-04-28 20:11:26,Relocation,0
31048,2025-03-13 00:42:07,Better Offer,0
23143,2021-08-22 08:10:38,Health,0
18357,2025-09-21 01:52:53,Better Offer,1
42323,2022-03-09 04:56:15,Performance,0
878,2022-08-03 15:09:00,Better Offer,1
16091,2020-06-13 13:22:24,Performance,0
38393,2020-03-30 20:53:13,Higher Studies,1
40562,2024-10-21 15:49:27,Performance,0
38368,2025-02-15 21:51:14,Better Offer,0
28466,2024-03-12 08:37:58,Relocation,0
11673,2022-06-28 17:44:16,Performance,0
35100,2023-12-03 18:38:00,Higher Studies,0
15192,2024-04-28 07:34:23,Relocation,0
27243,2023-10-21 11:56:52,Performance,1
42965,2024-07-13 10:50:29,Better Offer,0
38054,2023-12-28 12:21:38,Health,1
11171,2024-03-12 02:09:00,Personal,1
29557,2021-09-01 17:48:55,Better Offer,0
30855,2024-10-23 08:11:17,Relocation,0
29858,2019-09-17 14:06:59,Performance,0
25153,2023-08-30 15:43:30,Health,1
38103,2022-12-21 00:52:21,Better Offer,1
2201,2020-09-21 05:32:47,Higher Studies,1
10778,2019-12-19 10:39:23,Better Offer,0
42415,2019-11-28 08:29:22,Relocation,0
9032,2024-11-21 05:09:42,Better Offer,0
2840,2023-11-13 06:33:20,Better Offer,0
9398,2025-08-12 02:17:45,Performance,0
37290,2022-07-25 00:53:20,Better Offer,0
765,2023-01-03 16:13:37,Performance,0
20833,2023-01-01 05:52:01,Personal,0
31626,2022-04-10 08:18:37,Better Offer,0
16414,2019-10-21 19:11:02,Better Offer,0
12682,2020-01-26 00:45:33,Relocation,1
27767,2020-07-02 20:10:02,Better Offer,0
12622,2020-11-10 02:47:17,Health,1
18214,2023-05-14 02:45:14,Better Offer,0
22072,2022-12-17 04:45:17,Better Offer,1
29157,2019-12-29 22:08:55,Personal,0
30027,2020-07-11 11:53:58,Better Offer,0
25972,2023-02-17 06:24:01,Personal,1
10185,2019-11-09 21:42:16,Better Offer,0
25213,2020-05-26 14:44:45,Better Offer,0
9773,2019-10-27 14:43:01,Better Offer,1
42199,2023-08-12 12:41:19,Higher Studies,0
22662,2021-08-04 19:34:27,Personal,0
42758,2022-09-07 09:00:19,Health,1
23613,2024-07-11 17:53:21,Better Offer,0
26472,2021-07-18 06:00:10,Better Offer,0
30745,2023-05-07 07:21:24,Performance,0
30085,2021-02-28 00:09:07,Personal,1
9930,2021-01-02 04:46:05,Better Offer,0
3272,2019-08-04 07:04:30,Higher Studies,0
37781,2019-08-30 07:42:22,Performance,0
31155,2021-11-02 11:56:33,Better Offer,0
25739,2022-11-09 00:59:46,Better Offer,0
1319,2020-10-16 07:38:25,Higher Studies,0
1453,2020-03-05 10:35:59,Better Offer,0
9075,2025-10-19 21:16:37,Better Offer,0
16618,2020-08-29 06:35:32,Relocation,1
34357,2024-04-05 10:25:20,Better Offer,0
40127,2024-05-08 17:37:15,Higher Studies,0
4234,2024-08-20 17:46:59,Better Offer,1
39648,2022-06-25 12:21:46,Better Offer,0
10693,2019-11-16 00:25:56,Health,0
41332,2024-12-21 18:46:37,Personal,0
18558,2023-02-28 23:19:14,Personal,0
37738,2021-07-20 01:13:39,Performance,0
13878,2022-01-15 07:29:24,Performance,0
16428,2022-09-24 15:56:43,Better Offer,0
42929,2023-10-28 15:03:04,Personal,0
13669,2022-08-14 18:27:48,Better Offer,0
5500,2025-03-29 23:33:43,Better Offer,0
42777,2025-07-15 13:48:31,Performance,0
19227,2025-04-18 23:36:23,Better Offer,0
12883,2023-07-24 04:25:22,Better Offer,0
17179,2021-03-21 07:43:41,Higher Studies,1
26024,2020-04-26 03:33:54,Relocation,1
31881,2023-03-20 06:37:23,Higher Studies,0
16772,2024-07-15 13:28:45,Relocation,0
25839,2023-01-19 18:12:54,Relocation,0
437,2021-11-12 06:07:57,Performance,0
28046,2023-09-23 09:16:25,Better Offer,0
11602,2021-07-19 11:18:15,Relocation,0
9694,2021-10-15 17:13:42,Relocation,1
1444,2022-02-21 07:52:20,Better Offer,0
10991,2021-05-30 11:00:07,Better Offer,0
22050,2020-09-14 12:03:51,Health,0
33190,2024-01-11 16:03:54,Higher Studies,0
32480,2021-07-16 22:34:01,Relocation,0
38694,2023-08-24 15:20:39,Relocation,1
13641,2019-12-20 21:53:52,Performance,0
32730,2025-01-14 06:18:05,Personal,0
12210,2021-03-09 13:00:14,Health,0
32228,2025-02-21 00:01:44,Relocation,0
11311,2023-11-27 06:46:24,Relocation,0
20688,2022-01-06 12:48:13,Personal,0
18611,2019-07-08 16:50:51,Health,0
41397,2022-02-18 16:45:47,Relocation,0
16876,2025-05-12 11:28:47,Better Offer,0
37796,2023-03-27 10:11:25,Better Offer,0
5147,2024-02-19 20:35:47,Health,0
5893,2023-06-03 12:38:48,Performance,0
22752,2025-01-24 05:51:45,Better Offer,0
33017,2023-10-03 21:03:23,Better Offer,0
31981,2023-04-20 14:06:54,Better Offer,1
32082,2020-03-07 21:51:08,Better Offer,1
9028,2020-12-26 20:12:57,Higher Studies,0
42668,2021-01-28 18:47:20,Higher Studies,0
32932,2023-06-17 09:04:34,Better Offer,0
11480,2023-09-16 10:11:04,Better Offer,0
35557,2025-01-30 17:35:50,Higher Studies,1
11090,2020-11-08 06:40:12,Performance,0
33136,2020-03-22 13:04:44,Personal,1
36595,2022-07-26 10:11:35,Better Offer,0
7189,2021-06-29 23:22:12,Personal,0
11377,2021-09-16 00:47:36,Performance,0
1058,2019-08-28 15:02:18,Relocation,0
5156,2020-04-09 16:28:14,Higher Studies,0
23361,2023-01-24 12:18:25,Personal,0
16887,2021-06-19 05:52:08,Better Offer,1
18788,2019-09-14 15:04:28,Better Offer,0
24932,2024-01-10 21:03:23,Higher Studies,0
5488,2023-04-24 02:20:43,Better Offer,0
3754,2022-01-14 08:10:47,Relocation,1
13203,2021-09-11 22:53:13,Better Offer,0
40725,2023-04-26 16:21:15,Performance,0
38249,2023-12-17 22:14:23,Health,0
7163,2022-02-15 23:08:56,Better Offer,1
29080,2019-09-02 06:02:56,Personal,0
2535,2023-08-15 12:52:27,Better Offer,0
8976,2024-12-31 14:38:02,Higher Studies,1
14706,2025-01-05 01:58:44,Personal,0
2354,2023-06-17 06:38:07,Better Offer,0
16449,2019-11-24 19:10:45,Relocation,0
41810,2022-05-14 12:47:52,Better Offer,1
3830,2023-10-29 15:47:52,Performance,0
33622,2025-07-01 19:26:52,Personal,1
4228,2023-07-12 21:59:39,Better Offer,0
3313,2022-01-29 12:40:40,Relocation,0
30405,2020-07-16 14:40:46,Performance,0
32479,2019-07-23 14:00:02,Higher Studies,1
28805,2022-12-27 11:15:00,Higher Studies,0
7955,2022-03-19 17:36:11,Higher Studies,0
14579,2023-10-15 16:23:07,Performance,0
26462,2022-07-09 20:21:41,Performance,0
21862,2022-01-14 14:36:20,Personal,0
12714,2020-01-08 22:54:11,Higher Studies,0
2709,2025-07-28 21:56:37,Personal,1
2321,2024-12-06 15:12:55,Better Offer,0
14403,2022-04-05 15:33:42,Performance,0
39404,2025-05-13 06:01:42,Performance,1
23807,2020-10-21 23:16:06,Performance,0
29214,2023-04-18 15:29:15,Performance,1
27192,2020-12-11 17:02:35,Relocation,0
6383,2020-09-25 06:43:51,Health,0
35491,2023-01-29 23:04:33,Better Offer,0
7920,2019-10-14 11:59:15,Relocation,0
22119,2020-01-03 20:20:40,Performance,0
31649,2025-01-31 06:22:43,Better Offer,1
3078,2022-12-22 11:14:08,Better Offer,0
41235,2022-05-10 09:48:36,Performance,1
14715,2025-05-13 22:00:20,Better Offer,0
12145,2025-08-05 21:47:00,Relocation,0
1309,2025-02-04 11:35:22,Better Offer,1
37948,2025-03-13 12:44:33,Better Offer,0
8333,2023-06-01 17:05:48,Better Offer,0
9125,2020-11-22 11:23:01,Personal,0
42653,2022-06-26 11:46:16,Performance,1
33496,2022-07-22 18:53:24,Higher Studies,0
22071,2021-04-24 01:28:33,Better Offer,0
12372,2023-09-12 10:07:57,Higher Studies,0
22128,2023-01-04 06:41:18,Personal,0
9088,2022-07-13 22:30:11,Performance,0
20627,2020-07-21 22:00:46,Personal,1
32584,2021-01-28 02:39:35,Performance,0
36625,2025-10-23 17:43:19,Personal,0
27138,2021-06-02 16:06:07,Better Offer,1
27746,2023-11-12 17:41:01,Personal,1
18711,2024-01-11 19:17:44,Performance,0
34771,2021-03-30 23:01:04,Better Offer,0
42760,2024-12-08 03:06:27,Relocation,0
15035,2020-06-16 13:26:30,Higher Studies,0
37572,2019-10-03 00:58:15,Health,0
12117,2023-10-29 06:57:05,Personal,1
42897,2025-07-03 09:21:06,Performance,0
37779,2022-11-21 05:25:41,Relocation,1
12955,2024-10-31 12:17:21,Better Offer,0
31032,2024-09-13 01:54:36,Personal,0
19499,2022-02-11 14:53:27,Higher Studies,1
24722,2019-10-23 16:32:00,Higher Studies,1
32350,2022-08-21 15:58:48,Performance,0
11249,2022-03-11 08:56:39,Better Offer,0
4432,2019-09-04 10:28:46,Better Offer,1
25938,2022-01-22 15:09:16,Better Offer,0
24915,2024-03-06 01:15:40,Better Offer,0
34200,2020-03-04 14:32:20,Health,1
32658,2022-07-20 16:30:21,Better Offer,0
14524,2023-03-23 14:02:07,Relocation,0
15232,2019-11-15 12:13:05,Better Offer,0
19466,2022-05-12 09:10:48,Better Offer,0
19243,2023-02-13 15:58:47,Better Offer,0
18832,2025-06-14 13:39:18,Better Offer,0
41974,2019-12-10 08:21:57,Higher Studies,0
31794,2021-01-10 23:05:44,Performance,0
19761,2022-02-05 09:20:36,Better Offer,0
7325,2021-06-21 20:47:06,Better Offer,0
16387,2019-09-01 13:33:52,Better Offer,0
26296,2024-11-13 15:33:10,Better Offer,1
17478,2025-08-25 01:07:53,Better Offer,1
33917,2025-05-14 01:17:10,Personal,0
13913,2023-02-19 16:50:24,Higher Studies,0
34798,2019-10-01 18:13:20,Personal,0
35810,2020-06-20 16:31:50,Higher Studies,0
9984,2025-06-26 07:31:46,Performance,0
16668,2021-11-15 17:55:41,Better Offer,0
25534,2023-04-03 10:51:42,Higher Studies,0
21751,2022-01-22 13:41:17,Better Offer,1
5169,2023-01-01 14:44:25,Better Offer,0
35716,2021-07-03 19:42:38,Performance,1
39014,2020-12-15 18:47:37,Performance,0
24792,2020-02-24 16:31:15,Better Offer,0
15927,2020-09-06 06:12:41,Health,0
25272,2022-11-04 07:26:04,Performance,0
17482,2022-08-04 07:32:28,Better Offer,0
17201,2023-06-20 11:24:07,Personal,0
27904,2023-10-07 00:32:55,Performance,0
7102,2025-03-04 20:44:50,Better Offer,1
22663,2019-12-24 00:20:12,Relocation,0
26228,2020-05-31 03:18:29,Personal,0
6276,2022-02-26 11:48:28,Better Offer,0
38016,2025-02-21 20:58:25,Better Offer,0
31432,2024-07-20 23:54:24,Better Offer,1
1922,2025-10-14 21:15:15,Better Offer,0
8649,2023-11-21 20:13:07,Better Offer,1
33250,2020-05-17 10:07:33,Personal,0
40174,2020-02-11 15:43:20,Personal,0
13242,2022-03-24 23:11:54,Higher Studies,0
13602,2021-12-01 18:08:54,Relocation,1
41221,2019-10-03 07:04:07,Better Offer,0
29563,2023-05-19 17:04:00,Better Offer,1
13810,2025-04-24 23:14:25,Better Offer,1
14415,2021-04-17 06:00:28,Personal,1
15262,2025-03-15 17:54:48,Personal,0
27427,2025-05-25 07:03:17,Better Offer,1
41401,2023-02-14 04:22:34,Personal,0
9029,2019-11-05 03:22:46,Relocation,0
42995,2023-04-15 17:59:49,Better Offer,0
19156,2021-12-22 03:22:54,Personal,1
21474,2025-07-19 06:10:53,Higher Studies,1
14112,2024-07-09 13:39:37,Relocation,0
8918,2023-05-02 10:53:36,Personal,0
7980,2024-11-01 18:30:03,Personal,0
38354,2022-08-13 17:03:58,Better Offer,0
1910,2024-04-02 04:29:20,Personal,0
27836,2021-02-16 09:47:41,Higher Studies,0
30499,2024-08-08 07:17:10,Health,0
42765,2023-07-05 20:18:06,Better Offer,1
39196,2022-10-07 03:37:17,Better Offer,0
7779,2024-07-27 01:57:26,Personal,0
2975,2022-09-26 06:56:50,Higher Studies,0
16106,2019-08-15 19:14:00,Better Offer,1
31019,2020-08-22 20:07:54,Better Offer,0
14186,2023-10-22 11:43:59,Performance,0
6122,2021-12-28 09:46:33,Higher Studies,0
41482,2025-01-04 04:59:36,Better Offer,0
40520,2022-09-03 16:07:52,Better Offer,0
43196,2023-10-22 03:09:23,Better Offer,0
29083,2021-08-11 23:20:09,Higher Studies,0
20904,2024-09-18 12:59:08,Better Offer,1
28768,2024-04-20 23:08:01,Better Offer,0
26694,2022-02-19 20:25:02,Better Offer,0
8220,2025-03-05 19:22:13,Better Offer,0
15498,2022-06-06 23:42:42,Better Offer,1
36334,2020-06-23 09:54:09,Personal,0
15120,2022-04-27 15:42:25,Relocation,0
32132,2024-07-07 00:59:03,Relocation,1
28894,2022-05-24 10:15:34,Better Offer,0
5183,2020-05-13 11:50:50,Personal,1
35961,2022-12-10 01:22:15,Health,0
24148,2022-09-03 07:41:41,Performance,0
10084,2021-10-10 02:13:08,Better Offer,0
23629,2022-08-16 13:26:37,Better Offer,0
25186,2020-02-07 13:23:26,Performance,0
10253,2023-12-06 12:04:13,Higher Studies,1
40815,2020-12-23 11:21:00,Better Offer,1
28177,2021-08-13 04:49:18,Higher Studies,0
25782,2023-09-04 22:15:07,Better Offer,0
11994,2025-02-20 10:19:50,Performance,0
10876,2025-07-16 18:53:30,Higher Studies,0
24179,2021-12-30 01:50:31,Better Offer,0
29623,2022-07-17 00:06:33,Better Offer,0
790,2022-12-27 09:21:35,Relocation,0
26888,2019-11-09 22:45:07,Performance,1
3134,2024-02-12 10:58:16,Better Offer,0
4472,2025-02-21 23:17:06,Higher Studies,1
4044,2023-01-16 07:10:47,Personal,1
8033,2021-03-14 10:48:40,Better Offer,0
9469,2024-01-18 10:12:42,Better Offer,0
19309,2022-01-19 02:09:02,Better Offer,0
39557,2022-02-03 21:50:14,Relocation,0
36004,2023-06-20 18:21:52,Better Offer,1
42519,2023-09-26 09:27:38,Better Offer,0
3779,2020-06-22 07:28:29,Higher Studies,0
18971,2023-06-17 20:05:58,Relocation,0
21827,2025-08-07 20:29:40,Better Offer,1
22755,2021-08-26 00:02:21,Better Offer,1
33695,2023-12-07 22:24:17,Personal,1
7661,2024-11-14 14:42:12,Better Offer,0
32862,2020-11-19 10:37:20,Relocation,0
13541,2024-01-18 01:39:53,Better Offer,0
25830,2023-10-30 22:18:53,Better Offer,0
6946,2023-08-10 04:20:03,Personal,1
3864,2025-08-14 22:31:11,Higher Studies,0
33987,2022-07-25 11:57:40,Performance,0
5110,2025-04-15 23:13:55,Personal,1
23286,2023-11-13 07:34:45,Performance,0
5355,2020-08-29 08:00:10,Higher Studies,1
35660,2022-07-30 16:45:54,Personal,0
14973,2022-08-22 01:02:39,Better Offer,1
35896,2024-04-08 05:42:51,Personal,0
5031,2023-08-20 10:06:26,Better Offer,0
31229,2024-12-19 13:02:06,Better Offer,1
9027,2020-10-16 10:57:53,Relocation,0
13319,2023-01-27 03:09:10,Better Offer,0
35840,2023-02-10 09:10:19,Performance,0
38598,2023-01-19 18:07:37,Better Offer,0
3119,2025-08-18 21:41:14,Health,0
30791,2025-03-15 12:46:15,Performance,0
29798,2022-10-31 23:59:59,Better Offer,1
9403,2023-08-11 14:30:20,Personal,0
30263,2024-07-04 05:01:51,Better Offer,0
22781,2023-02-19 09:04:47,Better Offer,1
27732,2019-09-30 23:01:34,Higher Studies,1
34917,2023-01-10 02:05:27,Higher Studies,1
29045,2024-02-26 02:07:02,Relocation,0
4260,2023-01-28 09:12:47,Performance,0
6259,2025-09-06 03:01:07,Performance,0
42746,2021-10-03 00:01:23,Better Offer,0
5719,2022-11-20 15:29:56,Relocation,0
14116,2022-07-10 11:28:09,Better Offer,0
35446,2021-02-27 10:39:14,Higher Studies,0
22001,2020-04-05 08:03:12,Personal,0
25010,2023-12-12 20:46:18,Better Offer,0
39226,2019-10-21 19:05:34,Better Offer,0
29948,2021-06-21 06:33:20,Performance,0
32766,2023-03-14 00:54:58,Personal,0
11606,2021-09-15 22:15:11,Better Offer,1
36484,2023-07-22 04:05:38,Better Offer,0
13268,2021-08-01 18:46:06,Better Offer,0
14220,2024-05-26 02:40:47,Relocation,0
38290,2023-04-14 06:31:13,Health,0
26930,2021-02-09 19:53:38,Better Offer,0
14906,2022-04-06 03:40:48,Personal,0
26970,2024-07-19 04:55:11,Better Offer,0
15584,2024-01-04 09:53:15,Better Offer,0
27750,2021-09-29 12:28:17,Relocation,1
9914,2021-09-12 01:03:17,Higher Studies,0
