interview_id,application_id,round,score,outcome,interview_date
179557,193112,Screening,8.07,Rejected,2024-09-21 17:52:56
148810,158838,HR,5.57,Rejected,2024-09-21 18:05:13
167762,249760,Managerial,5.56,Advanced,2024-09-21 18:14:48
90043,132651,Technical 1,5.33,On Hold,2024-09-21 18:16:41
168845,306592,Managerial,5.24,Rejected,2024-09-21 18:33:13
69169,151981,Technical 2,0.6,Rejected,2024-09-21 19:28:14
7761,303010,Technical 1,2.1,Rejected,2024-09-21 19:38:37
192031,337001,Technical 1,0.4,Rejected,2024-09-21 19:56:30
33379,223536,Technical 2,9.71,Advanced,2024-09-21 20:03:47
68277,320130,Technical 1,4.54,Advanced,2024-09-21 20:08:17
115248,152156,Technical 1,2.84,On Hold,2024-09-21 20:13:59
164159,4308,Screening,1.01,On Hold,2024-09-21 20:22:23
198429,303321,Technical 1,5.35,On Hold,2024-09-21 20:30:28
144988,95959,Technical 2,1.16,Rejected,2024-09-21 21:10:22
17938,208695,HR,2.72,Advanced,2024-09-21 21:11:17
111188,122926,Screening,8.63,Advanced,2024-09-21 21:18:23
42066,148920,Technical 2,1.24,Rejected,2024-09-21 21:59:37
48561,108641,Screening,2.68,Rejected,2024-09-21 22:01:37
181867,361878,Screening,7.78,Rejected,2024-09-21 22:03:50
41362,221395,Technical 2,0.9,Advanced,2024-09-21 22:17:01
88549,3765,Managerial,3.77,Advanced,2024-09-21 22:35:38
36769,7051,Technical 2,1.15,Advanced,2024-09-21 23:12:16
173950,12311,Technical 2,6.02,Rejected,2024-09-21 23:28:17
104358,81681,Managerial,3.05,Advanced,2024-09-21 23:58:23
173801,237107,Screening,8.68,Rejected,2024-09-21 23:58:36
193110,193738,Screening,3.74,Advanced,2024-09-22 00:03:41
190515,211281,Screening,2.38,Rejected,2024-09-22 00:04:05
75325,145384,Technical 2,9.34,Rejected,2024-09-22 00:29:27
157660,122746,Technical 1,0.53,Offered,2024-09-22 00:32:52
94979,353848,Screening,0.82,Advanced,2024-09-22 00:46:51
11157,37769,Technical 1,0.88,Offered,2024-09-22 00:55:09
170013,36259,Screening,2.75,Advanced,2024-09-22 00:55:37
23594,340389,Technical 1,9.39,Advanced,2024-09-22 01:08:20
16847,290535,Technical 2,6.27,Advanced,2024-09-22 01:49:41
113059,217348,Technical 2,6.86,Rejected,2024-09-22 02:05:19
171788,246237,Technical 1,8.76,Rejected,2024-09-22 02:22:23
154845,146697,Screening,5.81,Advanced,2024-09-22 02:33:59
91936,105333,Technical 2,5.35,Advanced,2024-09-22 02:57:51
64024,399284,Screening,9.2,Advanced,2024-09-22 03:00:07
122799,352908,Screening,0.95,Rejected,2024-09-22 03:22:50
74041,329890,Screening,9.08,Offered,2024-09-22 03:34:38
105496,205873,Technical 2,7.06,Rejected,2024-09-22 03:36:59
123666,398696,Screening,4.56,Rejected,2024-09-22 03:47:24
145178,203610,Technical 1,0.92,Rejected,2024-09-22 04:02:30
117983,169513,Screening,5.25,Rejected,2024-09-22 04:13:23
25839,124264,Technical 1,7.1,Advanced,2024-09-22 04:21:07
66541,248734,Technical 1,5.73,Offered,2024-09-22 04:22:47
86172,181742,Screening,8.66,Rejected,2024-09-22 04:34:53
150292,98719,Technical 1,5.59,Advanced,2024-09-22 04:47:57
112942,273204,HR,8.29,Advanced,2024-09-22 05:08:02
40027,285548,Technical 1,1.84,Offered,2024-09-22 05:12:15
104498,273321,Managerial,0.37,Rejected,2024-09-22 05:29:08
162734,177049,Technical 1,5.48,Advanced,2024-09-22 06:29:54
47007,325204,Technical 1,8.52,Advanced,2024-09-22 07:08:31
75044,134473,Screening,3.06,Rejected,2024-09-22 07:54:43
96270,304990,Technical 1,9.91,Offered,2024-09-22 08:09:55
74808,69584,Screening,1.8,Rejected,2024-09-22 08:13:09
159054,319032,HR,6.64,Rejected,2024-09-22 08:31:49
78514,304448,Technical 1,8.04,Rejected,2024-09-22 09:09:02
198873,13362,Screening,2.67,Advanced,2024-09-22 09:22:01
141687,58822,Screening,0.81,On Hold,2024-09-22 09:24:02
14141,79150,Technical 1,5.39,Advanced,2024-09-22 09:33:38
141615,232149,Managerial,3.72,Rejected,2024-09-22 09:34:24
29916,386197,Managerial,8.89,Rejected,2024-09-22 09:45:37
17423,383946,Technical 1,2.67,Advanced,2024-09-22 09:53:45
29304,40706,Screening,4.57,Rejected,2024-09-22 10:10:40
113738,372406,Technical 1,7.87,Advanced,2024-09-22 10:34:56
155428,340379,Technical 1,6.25,Advanced,2024-09-22 10:40:49
185897,236286,Technical 1,6.4,Rejected,2024-09-22 10:52:11
23195,83419,Screening,5.3,Rejected,2024-09-22 10:54:53
15422,166628,Screening,2.31,Advanced,2024-09-22 10:59:13
194550,267096,Technical 2,8.48,Advanced,2024-09-22 11:06:45
109034,367945,Technical 2,7.8,Rejected,2024-09-22 11:31:42
29816,100674,Technical 1,1.23,Advanced,2024-09-22 11:40:08
187699,162466,Technical 2,7.67,Offered,2024-09-22 11:56:08
111772,298043,Technical 1,9.29,Advanced,2024-09-22 12:01:57
92954,351526,Technical 1,3.07,Advanced,2024-09-22 12:22:15
60796,276201,Managerial,2.32,Advanced,2024-09-22 12:46:53
25875,222057,Screening,4.83,On Hold,2024-09-22 12:49:57
173756,267332,Technical 1,4.51,Offered,2024-09-22 13:07:16
51171,87421,Technical 1,1.95,Advanced,2024-09-22 13:45:35
42077,348503,Managerial,0.53,Rejected,2024-09-22 13:50:51
103807,16452,Managerial,7.25,On Hold,2024-09-22 13:51:39
60134,2888,Technical 1,8.12,Advanced,2024-09-22 13:57:26
133015,342298,Screening,0.7,Offered,2024-09-22 14:11:14
77656,225068,Technical 1,9.02,Advanced,2024-09-22 15:04:07
86212,301678,Technical 1,6.08,Rejected,2024-09-22 15:17:48
66874,326132,Technical 1,9.06,On Hold,2024-09-22 16:01:34
121654,325840,Screening,6.63,Advanced,2024-09-22 16:05:56
146965,228067,Screening,4.91,Advanced,2024-09-22 16:16:42
106711,204276,Technical 2,3.28,Rejected,2024-09-22 16:41:09
30998,28207,Technical 1,0.52,Rejected,2024-09-22 17:10:12
92433,326780,Technical 2,4.22,Rejected,2024-09-22 17:16:00
72000,67192,Screening,1.38,Rejected,2024-09-22 17:38:19
6367,390887,Technical 2,2.5,On Hold,2024-09-22 17:54:56
129841,8360,Managerial,5.85,Advanced,2024-09-22 17:59:47
106399,75465,Technical 2,5.24,Rejected,2024-09-22 18:19:02
151355,168458,Screening,5.47,Advanced,2024-09-22 18:31:16
153942,397152,Screening,7.96,Offered,2024-09-22 18:41:43
28749,399384,Technical 1,9.36,On Hold,2024-09-22 18:47:17
53378,205275,Screening,4.63,Advanced,2024-09-22 18:58:40
38645,10871,Managerial,0.36,Advanced,2024-09-22 19:16:53
66698,393387,Screening,3.88,Advanced,2024-09-22 19:17:56
134770,303506,Technical 2,0.3,Advanced,2024-09-22 19:36:43
84261,270285,Technical 1,6.73,Offered,2024-09-22 19:42:30
41476,374371,Managerial,9.5,Advanced,2024-09-22 19:56:30
57964,59405,Managerial,7.44,Advanced,2024-09-22 20:04:08
178170,154405,Technical 1,9.99,On Hold,2024-09-22 20:04:11
155029,244255,Technical 1,7.51,Advanced,2024-09-22 20:05:31
21599,227905,Technical 1,5.0,Advanced,2024-09-22 20:11:44
39347,3698,Technical 2,1.33,On Hold,2024-09-22 20:34:33
151067,42949,Technical 1,7.93,Advanced,2024-09-22 20:37:30
155001,40157,Screening,3.22,Advanced,2024-09-22 20:38:47
4979,5953,Screening,4.19,Rejected,2024-09-22 20:48:49
54980,76264,Technical 1,4.39,On Hold,2024-09-22 21:05:42
12965,385881,Screening,9.87,On Hold,2024-09-22 21:07:32
9589,74287,Technical 1,1.85,Rejected,2024-09-22 21:07:38
51027,300185,Managerial,0.27,Advanced,2024-09-22 21:18:11
110524,2401,Technical 2,1.64,Advanced,2024-09-22 21:24:18
45502,260491,Technical 1,6.36,Advanced,2024-09-22 21:30:26
14525,194996,Technical 1,2.53,Rejected,2024-09-22 22:00:34
168953,302075,Screening,2.26,Advanced,2024-09-22 22:04:50
53245,382149,Managerial,4.12,Rejected,2024-09-22 22:26:34
102286,218061,Screening,8.21,Advanced,2024-09-22 22:36:27
51945,191312,Technical 2,1.74,Advanced,2024-09-22 23:00:52
151099,161665,Screening,7.72,Rejected,2024-09-22 23:10:15
82425,235168,Managerial,3.42,Rejected,2024-09-22 23:16:02
137712,35894,Screening,5.82,Rejected,2024-09-22 23:43:10
182312,221577,Technical 1,6.42,Rejected,2024-09-22 23:47:22
37164,132320,Technical 1,6.72,Rejected,2024-09-23 00:03:44
177605,25146,Technical 2,0.47,Advanced,2024-09-23 00:48:38
84111,140757,Screening,9.07,Advanced,2024-09-23 01:11:01
25153,182693,Screening,5.72,Rejected,2024-09-23 01:14:50
87150,134259,Screening,9.33,Advanced,2024-09-23 01:31:29
50669,128862,Managerial,3.43,Advanced,2024-09-23 02:14:06
177637,133302,Technical 2,9.38,Advanced,2024-09-23 02:24:44
62486,314025,Technical 1,9.32,Advanced,2024-09-23 02:58:44
121502,307171,Technical 2,0.49,Rejected,2024-09-23 03:15:51
92250,65708,Technical 1,3.09,Rejected,2024-09-23 03:36:20
62674,40967,Technical 1,3.52,Rejected,2024-09-23 03:36:29
36950,184889,Technical 2,3.84,Offered,2024-09-23 04:59:20
41613,82268,Screening,1.59,Rejected,2024-09-23 05:01:54
170539,28441,Managerial,6.84,Rejected,2024-09-23 05:03:22
191473,354757,Technical 1,3.01,Offered,2024-09-23 05:03:50
156312,361748,Technical 1,7.7,Advanced,2024-09-23 05:52:54
77672,157874,HR,3.03,Rejected,2024-09-23 05:55:45
43488,398118,Technical 1,9.21,Rejected,2024-09-23 06:06:36
85751,287782,Technical 1,0.89,Advanced,2024-09-23 06:07:39
138100,318848,Screening,4.83,Rejected,2024-09-23 06:20:51
120314,229576,Technical 2,5.88,Advanced,2024-09-23 06:21:05
183916,160118,Technical 2,7.09,Rejected,2024-09-23 06:33:48
93075,31637,Screening,6.7,Rejected,2024-09-23 07:16:53
177018,17989,Technical 1,1.48,Offered,2024-09-23 07:18:11
165468,289341,Screening,8.15,Advanced,2024-09-23 08:11:06
191501,318309,Technical 1,9.46,Rejected,2024-09-23 08:55:11
168964,272062,Technical 1,8.53,On Hold,2024-09-23 09:17:37
99552,378274,Screening,6.08,Rejected,2024-09-23 09:24:44
104578,197962,Screening,7.66,Advanced,2024-09-23 09:36:14
85594,379835,Screening,7.67,Offered,2024-09-23 09:50:48
135560,295716,Technical 1,6.44,Offered,2024-09-23 10:18:46
152076,105949,Screening,6.96,Advanced,2024-09-23 10:21:01
50601,103755,Technical 2,5.19,Offered,2024-09-23 10:22:58
163715,82741,Technical 2,3.18,Advanced,2024-09-23 10:44:42
199240,35823,Technical 1,5.62,Rejected,2024-09-23 10:52:19
126835,342159,Screening,6.41,Rejected,2024-09-23 10:52:22
70942,172206,Screening,9.51,Rejected,2024-09-23 10:59:07
100470,245550,Screening,3.6,Rejected,2024-09-23 10:59:26
102953,370278,Screening,9.12,Rejected,2024-09-23 11:05:02
52999,330400,Technical 2,7.22,Rejected,2024-09-23 11:21:57
71216,344873,Technical 1,1.74,Advanced,2024-09-23 11:26:33
155249,64475,Technical 1,9.66,Advanced,2024-09-23 11:36:29
118118,363143,Technical 1,9.46,Rejected,2024-09-23 12:03:41
88243,170948,Technical 1,2.67,Advanced,2024-09-23 12:24:33
123622,43927,Screening,6.58,Rejected,2024-09-23 12:46:43
46917,278452,Technical 1,4.77,On Hold,2024-09-23 13:13:31
196283,85653,Technical 1,3.33,Offered,2024-09-23 13:13:58
42714,121531,Technical 1,7.58,Advanced,2024-09-23 13:41:44
51915,61179,Technical 1,2.59,On Hold,2024-09-23 14:15:28
162489,192013,Technical 1,9.24,Rejected,2024-09-23 14:25:20
198954,300570,Screening,9.53,Advanced,2024-09-23 14:27:34
24918,34983,Technical 1,2.9,Advanced,2024-09-23 14:58:40
111644,123568,Screening,1.99,Rejected,2024-09-23 15:10:58
98828,177173,Screening,4.25,Rejected,2024-09-23 15:19:29
151308,11325,Managerial,3.89,Advanced,2024-09-23 16:10:36
123418,319683,Technical 1,6.61,Advanced,2024-09-23 16:14:39
127067,374944,Technical 1,6.23,Rejected,2024-09-23 16:59:43
63544,168800,Screening,3.85,Offered,2024-09-23 17:03:48
51345,240410,Managerial,5.27,Rejected,2024-09-23 18:01:39
85329,373757,Technical 2,0.94,Rejected,2024-09-23 18:24:32
161851,66022,Technical 2,1.92,Advanced,2024-09-23 18:27:23
197479,350157,Screening,5.57,Rejected,2024-09-23 18:32:25
19991,109992,Screening,1.08,Advanced,2024-09-23 19:31:18
72411,199586,Technical 2,5.74,Rejected,2024-09-23 19:33:45
50889,67341,Technical 1,7.07,Advanced,2024-09-23 20:03:03
164403,326515,Screening,6.96,Rejected,2024-09-23 20:04:59
177902,172565,Technical 1,6.28,Offered,2024-09-23 20:30:21
188077,283701,Screening,0.58,Rejected,2024-09-23 20:58:37
138733,359862,Technical 2,9.79,Advanced,2024-09-23 21:07:56
115974,321437,Technical 1,1.15,Advanced,2024-09-23 21:12:27
38374,357094,Technical 2,8.23,Rejected,2024-09-23 21:25:04
117638,165764,Technical 1,9.62,Rejected,2024-09-23 22:32:42
98258,31571,Technical 1,7.26,Advanced,2024-09-24 00:04:56
158688,201239,Technical 1,2.33,Rejected,2024-09-24 00:29:57
164389,142578,Screening,1.0,Rejected,2024-09-24 00:33:33
160182,317574,Technical 1,1.62,Advanced,2024-09-24 01:23:29
9610,221501,Technical 1,3.72,Offered,2024-09-24 01:38:37
169726,386329,Technical 1,8.15,On Hold,2024-09-24 01:40:57
86929,125787,Screening,5.57,Rejected,2024-09-24 02:42:43
34942,132240,Screening,8.11,Rejected,2024-09-24 02:57:03
193725,338342,Screening,2.46,Rejected,2024-09-24 03:01:51
177005,301551,Screening,0.19,Advanced,2024-09-24 03:03:53
190990,285082,Technical 1,1.23,Rejected,2024-09-24 03:05:35
5385,317676,Screening,6.73,Offered,2024-09-24 03:09:56
48163,59312,Screening,6.86,Rejected,2024-09-24 03:16:40
74428,140993,Screening,6.87,Rejected,2024-09-24 03:21:29
72246,370916,Technical 2,2.96,Rejected,2024-09-24 03:25:39
144384,73856,Technical 2,3.59,Offered,2024-09-24 03:29:07
170414,14773,Screening,3.61,Rejected,2024-09-24 04:32:10
156623,208268,Technical 1,0.29,Offered,2024-09-24 04:35:25
7174,35086,Technical 1,1.26,Rejected,2024-09-24 04:36:52
104901,291611,Technical 2,9.48,Rejected,2024-09-24 04:51:12
92097,251081,Technical 2,4.32,Rejected,2024-09-24 04:52:19
19725,26577,Technical 1,0.48,Offered,2024-09-24 04:54:18
164892,85478,Screening,6.56,Rejected,2024-09-24 05:02:27
5928,222470,Technical 2,1.42,Advanced,2024-09-24 05:14:54
165377,150941,Screening,2.43,Rejected,2024-09-24 05:16:09
120994,39488,Technical 2,1.51,Offered,2024-09-24 05:17:18
58619,356283,Technical 2,3.66,Advanced,2024-09-24 05:32:17
197214,300232,Technical 2,0.26,Advanced,2024-09-24 05:40:10
120061,336254,Technical 2,9.82,Advanced,2024-09-24 06:41:09
8068,363043,Technical 1,2.56,Rejected,2024-09-24 06:56:11
77102,353886,Technical 1,7.1,Rejected,2024-09-24 07:32:11
16058,159299,Technical 1,0.9,Advanced,2024-09-24 07:51:57
54959,149917,HR,5.51,Rejected,2024-09-24 08:18:53
183845,279684,Technical 1,3.14,Rejected,2024-09-24 08:26:55
79550,100360,Technical 1,8.14,Offered,2024-09-24 09:05:11
113951,262364,Managerial,8.05,Offered,2024-09-24 09:31:00
88604,377804,Technical 1,8.3,Rejected,2024-09-24 10:21:42
41865,272707,Technical 1,0.15,Advanced,2024-09-24 10:50:20
82198,298134,Screening,7.55,Rejected,2024-09-24 10:55:42
7616,379725,Managerial,2.13,Advanced,2024-09-24 11:01:31
116006,191511,Managerial,4.7,Offered,2024-09-24 11:09:14
64292,309022,Screening,7.96,Advanced,2024-09-24 12:06:41
136385,22572,Technical 2,0.38,Rejected,2024-09-24 12:11:46
73964,210140,Screening,9.05,Rejected,2024-09-24 12:14:23
113502,28849,Technical 1,9.15,Rejected,2024-09-24 12:31:53
185781,222257,Screening,4.98,Advanced,2024-09-24 14:59:31
134003,128091,Technical 1,6.42,Rejected,2024-09-24 15:14:27
53331,361513,Managerial,4.42,Rejected,2024-09-24 15:21:32
42184,299671,Screening,0.18,Offered,2024-09-24 15:35:41
21878,38854,Technical 1,5.0,Advanced,2024-09-24 15:42:40
126052,180710,Technical 2,4.57,Rejected,2024-09-24 16:42:46
99630,72762,HR,5.29,Rejected,2024-09-24 16:57:13
100517,314423,Screening,2.12,Advanced,2024-09-24 17:12:42
102618,49739,Screening,7.15,Rejected,2024-09-24 17:15:17
80357,68557,Technical 1,7.17,Offered,2024-09-24 17:20:38
194558,215291,Screening,7.9,Rejected,2024-09-24 17:53:09
174472,218254,Screening,4.32,Advanced,2024-09-24 17:53:18
135048,163306,HR,3.02,Rejected,2024-09-24 18:18:21
176417,278648,Technical 1,1.68,On Hold,2024-09-24 18:20:22
149268,183831,Managerial,7.32,On Hold,2024-09-24 19:02:43
148862,388446,Technical 2,9.95,Advanced,2024-09-24 19:07:24
62825,45948,Managerial,1.13,Rejected,2024-09-24 19:11:01
113019,49732,Technical 2,1.26,Advanced,2024-09-24 19:25:29
46727,234108,Technical 2,9.24,Rejected,2024-09-24 19:39:09
132918,196160,Technical 1,9.32,On Hold,2024-09-24 19:41:49
42615,94646,Technical 2,0.41,Rejected,2024-09-24 19:45:23
43289,38054,Managerial,3.98,Rejected,2024-09-24 19:48:29
161096,161831,HR,3.02,Advanced,2024-09-24 19:53:18
42946,394975,Screening,2.13,On Hold,2024-09-24 20:09:03
1159,289902,Screening,0.14,Rejected,2024-09-24 20:23:04
108730,119205,HR,9.19,Rejected,2024-09-24 21:01:53
132980,322672,Screening,7.09,Rejected,2024-09-24 21:15:04
105247,396680,Screening,2.41,Rejected,2024-09-24 21:15:08
81472,191916,Managerial,5.64,Advanced,2024-09-24 21:20:29
112613,96093,Screening,1.57,Rejected,2024-09-24 21:21:39
42058,219898,Technical 1,6.05,On Hold,2024-09-24 21:28:35
64568,386852,Technical 2,8.42,Rejected,2024-09-24 21:41:17
77504,85547,Screening,2.59,Advanced,2024-09-24 22:42:15
76620,18178,Technical 1,5.84,Rejected,2024-09-24 23:05:26
110222,359141,Screening,8.47,Offered,2024-09-24 23:10:29
162818,340385,Technical 2,7.68,Rejected,2024-09-24 23:15:13
126272,114407,Screening,7.52,Rejected,2024-09-24 23:21:50
133193,300843,Managerial,4.26,Rejected,2024-09-24 23:22:43
115771,100567,Technical 1,6.73,Advanced,2024-09-24 23:23:42
185642,105747,Screening,0.88,Rejected,2024-09-25 00:05:04
49466,83754,Screening,0.52,Advanced,2024-09-25 01:02:53
75655,283012,Screening,6.72,On Hold,2024-09-25 01:06:24
53346,70625,Screening,4.56,Rejected,2024-09-25 01:34:49
124188,179373,Screening,6.13,On Hold,2024-09-25 01:38:17
186846,326686,Technical 1,5.49,Rejected,2024-09-25 01:44:04
23648,159964,Technical 1,5.52,Offered,2024-09-25 01:54:13
125154,267473,Technical 1,1.97,Rejected,2024-09-25 02:00:26
144760,288155,Technical 2,9.53,Rejected,2024-09-25 02:12:51
62187,330960,Technical 2,5.72,Advanced,2024-09-25 02:25:36
108583,212219,Screening,4.51,Rejected,2024-09-25 02:43:13
179812,325254,Technical 1,2.81,Rejected,2024-09-25 02:48:47
114621,368432,Technical 1,1.93,Rejected,2024-09-25 02:53:09
165270,49825,HR,3.51,Offered,2024-09-25 03:02:57
11594,290451,HR,1.42,Rejected,2024-09-25 03:22:19
192187,105831,Technical 1,0.76,Rejected,2024-09-25 04:10:52
71817,236285,Managerial,5.82,Advanced,2024-09-25 04:23:24
191657,83951,Technical 1,5.0,Rejected,2024-09-25 04:59:56
78022,350593,Screening,8.63,Rejected,2024-09-25 06:11:01
129163,323729,Screening,1.81,Rejected,2024-09-25 06:15:05
36684,215310,Technical 1,7.18,Advanced,2024-09-25 06:36:02
184664,324791,Technical 1,1.22,Advanced,2024-09-25 06:38:45
178969,231057,Technical 1,0.46,On Hold,2024-09-25 07:05:41
47678,57998,Screening,4.88,Advanced,2024-09-25 07:12:46
169685,309381,Technical 1,8.34,Rejected,2024-09-25 07:27:33
146168,259427,Technical 1,5.68,Rejected,2024-09-25 07:44:31
189158,105646,Screening,1.73,Advanced,2024-09-25 07:47:26
47554,2675,Technical 1,9.95,Rejected,2024-09-25 07:53:26
152690,369056,Technical 2,5.53,Advanced,2024-09-25 08:22:50
92381,120287,HR,3.83,Offered,2024-09-25 08:25:42
75836,289277,Managerial,6.36,Rejected,2024-09-25 08:38:29
112951,12298,Technical 1,2.54,Advanced,2024-09-25 08:39:03
192019,243618,Technical 1,1.04,Rejected,2024-09-25 09:08:33
34544,29878,Technical 1,8.5,Advanced,2024-09-25 09:56:43
189391,134647,Technical 1,6.57,Offered,2024-09-25 10:06:27
110,97466,Technical 1,9.91,Rejected,2024-09-25 10:35:08
39074,148752,Technical 1,4.0,Rejected,2024-09-25 10:35:32
113157,7479,Technical 1,2.96,Rejected,2024-09-25 10:39:46
129525,138451,Technical 2,3.18,Rejected,2024-09-25 11:39:45
173425,377945,Technical 1,4.17,Rejected,2024-09-25 11:43:59
28787,79248,HR,3.97,Rejected,2024-09-25 11:50:21
127854,238793,Managerial,5.28,Advanced,2024-09-25 11:50:48
100486,363091,Technical 1,2.0,Rejected,2024-09-25 11:52:56
124730,181195,Screening,5.65,Rejected,2024-09-25 12:00:34
102839,91839,Managerial,7.96,Offered,2024-09-25 13:52:24
143043,86048,Technical 2,6.0,On Hold,2024-09-25 13:55:15
150118,215011,Technical 1,8.99,Offered,2024-09-25 14:05:38
25796,345806,Screening,6.01,Rejected,2024-09-25 15:00:19
154782,2128,HR,1.46,Advanced,2024-09-25 15:24:03
3913,278967,Technical 1,8.36,Rejected,2024-09-25 15:39:31
76588,166380,Screening,0.6,Rejected,2024-09-25 15:47:39
39921,312136,Technical 1,6.62,On Hold,2024-09-25 16:05:04
159518,367977,Technical 1,2.02,Advanced,2024-09-25 16:14:40
162282,317160,Screening,6.95,Advanced,2024-09-25 16:40:36
44391,81280,Technical 1,7.87,Rejected,2024-09-25 16:50:20
59852,34583,Screening,9.39,Advanced,2024-09-25 17:00:04
3485,97857,Technical 1,9.75,Rejected,2024-09-25 17:13:27
157029,64918,Screening,1.01,Advanced,2024-09-25 17:59:20
73293,16564,Managerial,9.26,Advanced,2024-09-25 18:08:16
154170,196911,Technical 2,1.92,Advanced,2024-09-25 18:09:40
140080,88957,Technical 1,8.11,Advanced,2024-09-25 18:23:03
57068,137351,Managerial,9.06,Advanced,2024-09-25 19:27:53
164668,333668,Screening,7.7,Advanced,2024-09-25 19:30:25
146391,264619,Technical 1,0.07,Rejected,2024-09-25 19:37:15
156222,319147,Technical 1,1.09,Advanced,2024-09-25 21:17:40
141688,154251,Technical 1,2.52,Advanced,2024-09-25 21:40:52
148018,113418,Technical 1,1.39,Rejected,2024-09-25 21:52:58
130535,74996,Screening,4.49,Advanced,2024-09-25 22:05:48
109889,222229,Technical 1,6.67,Rejected,2024-09-25 22:11:50
133628,271636,Technical 2,1.94,Advanced,2024-09-25 22:36:58
175982,57820,Technical 1,7.26,On Hold,2024-09-25 22:40:46
83384,280404,Technical 1,7.22,Advanced,2024-09-25 22:43:32
